user_id,name,email_address,username,date_of_birth,gender,location,membership_start_date,membership_end_date,subscription_plan,payment_information,renewal_status,usage_frequency,purchase_history,favorite_genres,devices_used,engagement_metrics,feedbackratings,customer_support_interactions
1425,Logan Alvarez,manuellawson@example.net,manuellawson,2/6/1973,Female,Blakebury,3/28/2024,3/28/2025,Monthly,Visa,Manual,Frequent,Books,Romance,Smart TV,Low,4.1,2
1426,Katrina Rivera,jacksonharry@example.com,jacksonharry,11/10/1954,Female,Bairdhaven,1/31/2024,1/30/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Smart TV,High,4.9,5
1427,Christine Christian,edward67@example.net,edward67,9/22/1944,Male,Ayersview,1/10/2024,1/9/2025,Annual,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Smartphone,High,3.5,2
1428,Jessica Kim,nlevy@example.com,nlevy,2/23/1989,Male,Jayside,2/21/2024,2/20/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Romance,Smartphone,High,4.9,10
1429,Derek Phelps,portiz@example.com,portiz,12/3/1954,Female,South Juliashire,3/5/2024,3/5/2025,Monthly,Amex,Manual,Frequent,Books,Documentary,Smartphone,Low,4.3,0
1430,James Doyle,shannon58@example.org,shannon58,5/16/1988,Male,Aprilfort,1/18/2024,1/17/2025,Annual,Mastercard,Auto-renew,Occasional,Books,Comedy,Smartphone,Medium,4.5,6
1431,Ashley Thompson,ryanvictoria@example.net,ryanvictoria,11/10/1994,Female,Lake Lisaport,2/23/2024,2/22/2025,Monthly,Amex,Manual,Frequent,Clothing,Action,Tablet,High,3.6,8
1432,Jessica Gomez,lwebster@example.com,lwebster,10/25/1964,Male,Michelleport,2/23/2024,2/22/2025,Monthly,Visa,Auto-renew,Occasional,Books,Romance,Smart TV,Low,4.9,2
1433,David Moss,shelby44@example.org,shelby44,5/25/1964,Male,Brianview,3/27/2024,3/27/2025,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Smartphone,High,4.7,3
1434,Kristen Alvarez,ariel03@example.com,ariel03,10/2/1936,Male,West Robert,1/25/2024,1/24/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Sci-Fi,Smartphone,High,4.2,3
1435,Mary Espinoza,xbryant@example.org,xbryant,1/1/1976,Male,Powersland,4/9/2024,4/9/2025,Annual,Visa,Manual,Regular,Electronics,Documentary,Tablet,Medium,3.1,4
1436,Samuel Perez,hking@example.net,hking,1/17/1943,Female,Benjaminbury,3/4/2024,3/4/2025,Annual,Amex,Manual,Frequent,Books,Romance,Tablet,Medium,4.6,0
1437,Jennifer James,stephaniepadilla@example.net,stephaniepadilla,8/28/1955,Male,Wongview,3/29/2024,3/29/2025,Annual,Mastercard,Manual,Regular,Books,Drama,Smartphone,Low,3.3,0
1438,Crystal Robinson,barbara88@example.net,barbara88,4/7/1974,Male,Moorebury,2/28/2024,2/27/2025,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Tablet,Low,3.8,10
1439,Michael Brown,nataliebryant@example.com,nataliebryant,12/7/1969,Female,Patelview,2/6/2024,2/5/2025,Annual,Visa,Manual,Occasional,Clothing,Documentary,Smartphone,Low,3.9,4
1440,Andrea Lewis,schaeferroberto@example.com,schaeferroberto,8/10/1959,Female,Westton,3/30/2024,3/30/2025,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smart TV,High,3.2,8
1441,Carl Mendoza,arnoldlisa@example.net,arnoldlisa,7/1/2005,Female,East Manuelland,3/21/2024,3/21/2025,Annual,Amex,Manual,Regular,Books,Comedy,Smart TV,Medium,4.3,10
1442,Lisa Mack,aaron29@example.net,aaron29,3/17/1953,Male,Christophertown,3/5/2024,3/5/2025,Monthly,Mastercard,Manual,Frequent,Electronics,Horror,Smartphone,Medium,3.1,8
1443,Matthew Boone,brittany34@example.org,brittany34,12/17/2005,Female,Henrytown,3/23/2024,3/23/2025,Annual,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smartphone,Medium,3.8,0
1444,Kimberly Hughes,patelshaun@example.net,patelshaun,5/18/1996,Male,Port Nancymouth,3/20/2024,3/20/2025,Monthly,Mastercard,Auto-renew,Regular,Electronics,Action,Tablet,Medium,3.6,8
1445,Curtis Williamson,april25@example.org,25-Apr,3/16/1937,Female,Sawyerchester,2/22/2024,2/21/2025,Monthly,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3.5,3
1446,Dana Martin,laura88@example.net,laura88,12/18/1953,Male,Toddburgh,4/4/2024,4/4/2025,Annual,Amex,Manual,Regular,Electronics,Documentary,Smartphone,Low,4,8
1447,Tony Rodriguez,vickieschneider@example.net,vickieschneider,3/19/1988,Male,Hortonville,1/1/2024,12/31/2024,Monthly,Mastercard,Auto-renew,Regular,Books,Drama,Smartphone,Low,3.3,3
1448,Danielle Warren,esimmons@example.org,esimmons,2/5/1962,Female,Port Tina,1/8/2024,1/7/2025,Annual,Visa,Auto-renew,Occasional,Books,Drama,Smartphone,Low,4.1,0
1449,Natalie Walter,brian80@example.com,brian80,3/21/1957,Female,Martinezville,3/13/2024,3/13/2025,Annual,Mastercard,Manual,Regular,Clothing,Action,Tablet,Medium,4.4,0
1450,Vernon Brown,qjackson@example.net,qjackson,2/14/1993,Female,Aprilland,2/22/2024,2/21/2025,Monthly,Amex,Manual,Occasional,Clothing,Action,Smartphone,High,3.2,9
1451,Gina Harvey,michaelwalker@example.com,michaelwalker,11/7/1939,Female,Jessicaborough,3/14/2024,3/14/2025,Monthly,Amex,Auto-renew,Regular,Electronics,Horror,Smartphone,Medium,4,5
1452,Jill Jones,sharpjessica@example.net,sharpjessica,8/22/1935,Female,Kentburgh,2/28/2024,2/27/2025,Annual,Mastercard,Manual,Occasional,Clothing,Action,Smartphone,Medium,3.7,2
1453,Zachary Hernandez,hansenmatthew@example.net,hansenmatthew,8/7/1945,Male,West Meganmouth,3/29/2024,3/29/2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Tablet,Low,3.5,8
1454,William Daniels,kathleen78@example.com,kathleen78,8/14/1998,Female,East Nicholasmouth,3/23/2024,3/23/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Drama,Smartphone,Medium,4.4,2
1455,Shane Peterson,deborah39@example.org,deborah39,3/15/1945,Male,North Kristen,2/17/2024,2/16/2025,Monthly,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,High,4.6,9
1456,Mr. Nicholas Johnson,timothy23@example.net,timothy23,4/6/1979,Male,Glassview,4/11/2024,4/11/2025,Annual,Amex,Auto-renew,Occasional,Books,Comedy,Smartphone,Low,4.9,5
1457,John Newman,tarariley@example.org,tarariley,10/26/1960,Female,North James,2/1/2024,1/31/2025,Monthly,Amex,Manual,Occasional,Electronics,Horror,Smart TV,High,4.2,5
1458,Samantha Barber,smithmatthew@example.net,smithmatthew,12/1/1980,Male,Riveratown,3/30/2024,3/30/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Medium,4.9,1
1459,Breanna George,adamsjesse@example.org,adamsjesse,10/26/1996,Male,Longhaven,1/12/2024,1/11/2025,Monthly,Mastercard,Manual,Frequent,Books,Action,Smart TV,Medium,3.7,2
1460,Michael Conway,brendaallen@example.com,brendaallen,6/30/1968,Male,Harrisfort,3/3/2024,3/3/2025,Annual,Mastercard,Auto-renew,Occasional,Clothing,Sci-Fi,Tablet,Low,3.3,3
1461,Jimmy Yang,james55@example.com,james55,11/4/1952,Male,Williamsview,2/5/2024,2/4/2025,Annual,Amex,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Medium,4.8,0
1462,Patrick Banks,cookhannah@example.org,cookhannah,8/21/1981,Male,Andersonville,2/16/2024,2/15/2025,Annual,Mastercard,Manual,Occasional,Clothing,Drama,Smartphone,Medium,3.2,10
1463,Jennifer Pratt,qhayes@example.net,qhayes,2/7/1945,Male,West Teresa,3/8/2024,3/8/2025,Annual,Visa,Auto-renew,Regular,Books,Action,Tablet,Medium,3.6,8
1464,Christopher Campbell,dawn12@example.com,dawn12,10/18/1976,Male,Kellyburgh,3/30/2024,3/30/2025,Annual,Amex,Manual,Occasional,Clothing,Horror,Tablet,Medium,3.7,7
1465,Brandon Huff,myerskatherine@example.net,myerskatherine,12/19/1975,Male,West Jeremy,3/9/2024,3/9/2025,Annual,Visa,Manual,Regular,Books,Romance,Tablet,Medium,4.3,10
1466,James Johnston,phamevan@example.com,phamevan,6/8/1987,Male,Lake Yvette,3/24/2024,3/24/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Tablet,Medium,4.7,8
1467,Tonya Meyer,garnerjennifer@example.com,garnerjennifer,3/27/1945,Male,East Christopher,2/17/2024,2/16/2025,Monthly,Visa,Auto-renew,Occasional,Clothing,Drama,Smart TV,High,4,7
1468,Jose Cole,yjones@example.com,yjones,6/18/1941,Female,North Darrell,1/23/2024,1/22/2025,Monthly,Visa,Auto-renew,Regular,Clothing,Horror,Tablet,Low,4,3
1469,Tommy Myers,cooperlee@example.net,cooperlee,12/28/1972,Male,West Jeffrey,3/5/2024,3/5/2025,Annual,Visa,Manual,Occasional,Books,Comedy,Smart TV,Low,3.7,9
1470,Robert Jennings,juliesmith@example.com,juliesmith,3/10/1979,Male,West Josechester,3/6/2024,3/6/2025,Annual,Amex,Manual,Regular,Electronics,Drama,Tablet,Medium,4.3,7
1471,Peter Lopez,murraysarah@example.org,murraysarah,9/11/2004,Male,East Jamesstad,3/21/2024,3/21/2025,Annual,Amex,Manual,Frequent,Clothing,Sci-Fi,Tablet,Medium,3.4,1
1472,Jessica Doyle,cookdaniel@example.org,cookdaniel,8/12/1982,Female,Port Philipchester,2/11/2024,2/10/2025,Annual,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Low,4.3,2
1473,Ellen Cox,freemanheather@example.com,freemanheather,1/7/1936,Male,New Jamesberg,4/10/2024,4/10/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Tablet,Low,3.2,3
1474,Holly Shaw,llewis@example.org,llewis,6/30/1974,Male,North Alec,2/28/2024,2/27/2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,Medium,4,0
1475,Calvin Stewart,christine46@example.net,christine46,5/2/1966,Female,New John,4/3/2024,4/3/2025,Monthly,Amex,Auto-renew,Regular,Clothing,Comedy,Tablet,High,3.5,6
1476,Jeremy Martinez,millerangela@example.org,millerangela,2/1/1973,Male,West Stephanieberg,3/29/2024,3/29/2025,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,High,4.2,7
1477,James Mcintosh,mhall@example.net,mhall,10/16/1985,Female,Bethanyshire,1/22/2024,1/21/2025,Monthly,Mastercard,Manual,Frequent,Books,Action,Smartphone,High,3.7,8
1478,Paige Tran,princedorothy@example.org,princedorothy,8/21/1958,Male,New Jerry,1/6/2024,1/5/2025,Annual,Amex,Manual,Regular,Books,Comedy,Smartphone,Medium,3.9,1
1479,Eric Huang,miguel07@example.org,miguel07,6/26/1959,Male,Williamsview,2/28/2024,2/27/2025,Annual,Visa,Manual,Frequent,Electronics,Sci-Fi,Smart TV,High,5,0
1480,Michelle Lambert DVM,donaldturner@example.com,donaldturner,7/18/1948,Female,North Sean,3/11/2024,3/11/2025,Annual,Mastercard,Manual,Occasional,Electronics,Action,Tablet,Low,3.4,4
1481,Daniel Garcia,tmahoney@example.org,tmahoney,9/3/1971,Female,Elizabethfurt,3/21/2024,3/21/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Smartphone,High,5,3
1482,Christine Porter,spennington@example.org,spennington,1/25/2001,Male,Port Marcus,4/6/2024,4/6/2025,Monthly,Visa,Manual,Regular,Clothing,Romance,Tablet,Medium,4.8,5
1483,Sabrina Williams,njohnson@example.org,njohnson,5/8/1977,Male,East Michelle,4/3/2024,4/3/2025,Annual,Amex,Manual,Frequent,Electronics,Drama,Smartphone,High,4.8,9
1484,Andrew Holmes,carteramy@example.com,carteramy,3/29/1983,Male,Meganland,3/16/2024,3/16/2025,Annual,Visa,Auto-renew,Occasional,Books,Documentary,Smart TV,Medium,3.4,0
1485,David Ferrell,elizabethbowen@example.org,elizabethbowen,11/5/1952,Female,South William,2/13/2024,2/12/2025,Monthly,Visa,Manual,Frequent,Clothing,Action,Tablet,Medium,4.9,5
1486,Sandra Little,canturichard@example.org,canturichard,1/11/2006,Male,Shawnshire,3/26/2024,3/26/2025,Annual,Visa,Manual,Frequent,Electronics,Drama,Smart TV,Medium,4.6,9
1487,Cindy Wilson,susan15@example.org,susan15,4/7/1995,Male,East William,4/1/2024,4/1/2025,Annual,Amex,Manual,Regular,Clothing,Comedy,Smart TV,Medium,3.7,6
1488,Debra Logan,rachaeljones@example.net,rachaeljones,6/4/1963,Male,North Stevenshire,2/2/2024,2/1/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Medium,4.8,9
1489,Matthew Gonzales,obennett@example.com,obennett,12/30/1991,Female,Meganfort,1/29/2024,1/28/2025,Monthly,Amex,Manual,Occasional,Electronics,Horror,Smart TV,High,3.3,6
1490,Stephanie Alexander,wmoyer@example.com,wmoyer,2/16/1949,Male,Matthewfort,1/3/2024,1/2/2025,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,3.8,8
1491,Matthew Wong,ortegagrant@example.org,ortegagrant,10/20/1961,Male,Jessicaburgh,1/7/2024,1/6/2025,Annual,Mastercard,Manual,Frequent,Electronics,Action,Smartphone,Medium,4.1,3
1492,Pamela Anthony,dadams@example.org,dadams,12/26/1982,Male,Romeroside,1/16/2024,1/15/2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.6,1
1493,Susan Maldonado,hesterperry@example.net,hesterperry,10/9/1991,Female,Lake Angela,3/11/2024,3/11/2025,Annual,Amex,Auto-renew,Regular,Electronics,Drama,Tablet,High,3.1,2
1494,Michelle Allen,ariana79@example.com,ariana79,7/3/1991,Female,New Heather,4/11/2024,4/11/2025,Monthly,Mastercard,Manual,Occasional,Clothing,Drama,Smartphone,Low,4.6,2
1495,Kristin Ross,jeanetterichardson@example.com,jeanetterichardson,6/19/1967,Female,Matthewmouth,1/22/2024,1/21/2025,Monthly,Mastercard,Manual,Occasional,Books,Romance,Smartphone,Medium,3,5
1496,Amber Anderson,sandovaljasmin@example.net,sandovaljasmin,7/12/2005,Female,Olsonburgh,2/20/2024,2/19/2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Low,4.4,3
1497,Heather Singh,wilsonjoseph@example.net,wilsonjoseph,11/27/1945,Male,East Scott,3/11/2024,3/11/2025,Monthly,Amex,Manual,Frequent,Books,Horror,Tablet,Medium,3.7,8
1498,Jennifer Morales MD,bbrooks@example.com,bbrooks,3/13/1945,Male,Port Kevinshire,3/21/2024,3/21/2025,Annual,Visa,Manual,Occasional,Books,Romance,Smart TV,High,3.1,1
1499,Sarah Castro,jeffrey86@example.net,jeffrey86,3/21/1936,Female,East Jacquelinehaven,4/12/2024,4/12/2025,Annual,Visa,Manual,Regular,Clothing,Drama,Smart TV,Medium,4.5,0
1500,Brandon Strong,kristen50@example.org,kristen50,4/8/1993,Male,Port Debbie,1/6/2024,1/5/2025,Monthly,Visa,Manual,Occasional,Books,Action,Smart TV,Medium,3.4,3
1501,Julie Houston,juan01@example.com,juan01,4/27/2002,Male,Jeffreyfort,1/24/2024,1/23/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Action,Tablet,Low,4.8,6
1502,Kelly Young,omathews@example.org,omathews,9/28/1973,Male,Lamberttown,3/2/2024,3/2/2025,Annual,Mastercard,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,4.9,5
1503,Janet Bryant,dsmith@example.org,dsmith,5/27/1975,Female,West Margaretfort,2/22/2024,2/21/2025,Monthly,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.7,5
1504,Jeffrey Reynolds,usmith@example.com,usmith,6/9/1940,Male,Jacksonton,2/27/2024,2/26/2025,Annual,Amex,Manual,Frequent,Electronics,Drama,Smart TV,Low,4.1,4
1505,Mitchell Johnson,scotthatfield@example.org,scotthatfield,12/22/1998,Female,North Vickiport,4/6/2024,4/6/2025,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Smartphone,Low,4.1,0
1506,Shawn Roberson,kellybrooks@example.org,kellybrooks,6/17/1978,Female,Lefort,2/10/2024,2/9/2025,Annual,Visa,Manual,Regular,Books,Comedy,Smartphone,Medium,4.3,9
1507,Kara Wong,tiffany73@example.com,tiffany73,8/20/1959,Female,North Jose,2/19/2024,2/18/2025,Annual,Amex,Manual,Regular,Books,Sci-Fi,Smartphone,Low,4.3,1
1508,Danielle Hinton,teresahill@example.net,teresahill,4/9/1946,Female,Port Adamburgh,3/27/2024,3/27/2025,Monthly,Amex,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,3.7,6
1509,Melissa Cruz,ecunningham@example.org,ecunningham,4/3/1935,Male,Lewisview,1/24/2024,1/23/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,Medium,3.5,8
1510,Kayla Hernandez,danderson@example.net,danderson,8/11/1957,Female,East Robertshire,2/15/2024,2/14/2025,Annual,Amex,Manual,Occasional,Electronics,Comedy,Smartphone,Medium,3.2,9
1511,Elizabeth Johnson,kathymcdonald@example.com,kathymcdonald,9/30/1982,Female,East Shaneburgh,1/15/2024,1/14/2025,Monthly,Amex,Auto-renew,Occasional,Electronics,Documentary,Smartphone,High,4.6,9
1512,Crystal Smith,christinafarmer@example.net,christinafarmer,1/12/1984,Male,Lake Rachel,1/11/2024,1/10/2025,Monthly,Amex,Auto-renew,Frequent,Electronics,Drama,Tablet,Low,3.4,8
1513,Tiffany Gonzalez,changnicholas@example.org,changnicholas,11/8/1940,Male,Caseymouth,1/11/2024,1/10/2025,Annual,Visa,Auto-renew,Frequent,Clothing,Comedy,Tablet,Medium,4.6,2
1514,Tammy Cook,andersonjared@example.org,andersonjared,3/18/1941,Male,West Joy,3/28/2024,3/28/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,Medium,4.9,9
1515,Jordan Cunningham,qbanks@example.net,qbanks,2/12/1956,Female,New Danielle,1/2/2024,1/1/2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Action,Smart TV,Medium,3.3,6
1516,Rodney Wright,ryancampos@example.org,ryancampos,8/8/1958,Male,East Robert,1/8/2024,1/7/2025,Monthly,Amex,Auto-renew,Occasional,Books,Romance,Smart TV,High,4.5,6
1517,Paul Schmidt,robert54@example.com,robert54,6/24/1969,Female,Rebeccatown,1/5/2024,1/4/2025,Monthly,Amex,Manual,Regular,Electronics,Action,Smart TV,Low,4.7,8
1518,Jonathan Stevens,anthony62@example.net,anthony62,3/29/1983,Male,Murrayland,2/7/2024,2/6/2025,Annual,Visa,Auto-renew,Occasional,Books,Comedy,Smart TV,Low,4,1
1519,Robyn Campbell,jjones@example.net,jjones,9/23/1942,Female,Lewisborough,1/15/2024,1/14/2025,Monthly,Amex,Manual,Regular,Books,Comedy,Tablet,Medium,4.1,5
1520,Gary Young,warnerkrystal@example.net,warnerkrystal,12/3/1962,Female,Dawnland,3/15/2024,3/15/2025,Annual,Visa,Manual,Frequent,Books,Action,Tablet,Medium,4.2,3
1521,Michael Hill,beckerjustin@example.net,beckerjustin,7/27/1973,Male,Carolside,2/9/2024,2/8/2025,Monthly,Amex,Manual,Regular,Clothing,Action,Tablet,Medium,4.8,6
1522,David Tucker,zjohnson@example.org,zjohnson,6/26/2001,Female,Turnerview,3/28/2024,3/28/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Comedy,Smart TV,Low,4.6,8
1523,Julie Banks,brandonmorales@example.com,brandonmorales,5/10/1937,Male,Kennethtown,3/16/2024,3/16/2025,Annual,Mastercard,Manual,Regular,Books,Sci-Fi,Smart TV,Low,3.5,6
1524,Paul Richardson,judith92@example.net,judith92,8/31/1956,Female,East Maria,3/3/2024,3/3/2025,Annual,Mastercard,Manual,Occasional,Clothing,Documentary,Smartphone,Low,4.4,8
1525,Richard Parsons,chadstevens@example.net,chadstevens,5/29/1964,Male,South Samantha,1/4/2024,1/3/2025,Annual,Mastercard,Auto-renew,Regular,Electronics,Comedy,Smartphone,Medium,3,2
1526,Casey Jones,james75@example.org,james75,7/27/1967,Male,South Tonyland,4/4/2024,4/4/2025,Monthly,Visa,Auto-renew,Frequent,Electronics,Horror,Smart TV,Low,3.1,2
1527,Lisa Adams,ghowell@example.net,ghowell,8/3/1960,Male,North Claudia,4/14/2024,4/14/2025,Annual,Mastercard,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,High,3.5,3
1528,Karen Stokes,lmay@example.net,lmay,7/6/1992,Male,Lake Michelle,2/7/2024,2/6/2025,Annual,Amex,Manual,Occasional,Electronics,Action,Tablet,Low,3,6
1529,Melanie Wagner,youngmarissa@example.com,youngmarissa,4/6/1941,Female,Lake Amyberg,3/16/2024,3/16/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Tablet,Medium,3.3,0
1530,Charles Robinson,curtismartin@example.com,curtismartin,8/28/1949,Male,Lake Angelaside,2/23/2024,2/22/2025,Annual,Mastercard,Auto-renew,Occasional,Books,Comedy,Smart TV,Low,3.9,5
1531,Larry Bass,karencardenas@example.net,karencardenas,9/20/1979,Male,Amandaburgh,1/23/2024,1/22/2025,Annual,Mastercard,Manual,Regular,Electronics,Documentary,Smart TV,Medium,4.2,9
1532,Adam Lopez,stevenallen@example.net,stevenallen,4/14/1973,Male,Ryanfurt,1/14/2024,1/13/2025,Annual,Visa,Manual,Regular,Clothing,Action,Smart TV,High,3.5,0
1533,Eric Gutierrez,julie28@example.com,julie28,10/19/1941,Male,Norrishaven,2/11/2024,2/10/2025,Annual,Mastercard,Auto-renew,Regular,Books,Action,Smart TV,High,4.3,0
1534,Catherine Adams,ryan82@example.org,ryan82,9/8/1990,Female,Lake Miguelburgh,3/28/2024,3/28/2025,Annual,Amex,Auto-renew,Occasional,Electronics,Drama,Tablet,Low,4.9,6
1535,James Garcia,meghansmith@example.org,meghansmith,11/2/1974,Male,Mckeemouth,3/22/2024,3/22/2025,Monthly,Amex,Manual,Frequent,Clothing,Drama,Smart TV,Low,3.1,5
1536,Annette Velez,wallschase@example.net,wallschase,11/28/2001,Female,Pearsonfurt,4/12/2024,4/12/2025,Annual,Visa,Manual,Regular,Clothing,Horror,Smart TV,Low,3.9,10
1537,Brian Reynolds,bhenderson@example.net,bhenderson,11/28/1939,Male,Danielleland,1/14/2024,1/13/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Low,3.9,1
1538,Mario Neal,heather02@example.com,heather02,8/20/2004,Female,West Carolyn,1/2/2024,1/1/2025,Annual,Mastercard,Manual,Frequent,Electronics,Documentary,Tablet,Low,3.7,3
1539,Rodney Bradley,debra24@example.org,debra24,7/16/1986,Female,Lake Carolineburgh,1/26/2024,1/25/2025,Monthly,Amex,Manual,Frequent,Clothing,Comedy,Smartphone,Medium,4.1,9
1540,Luke Raymond,dyertina@example.org,dyertina,6/26/1978,Male,Cynthiafort,2/5/2024,2/4/2025,Annual,Visa,Manual,Regular,Clothing,Action,Smartphone,Medium,3.5,2
1541,Wendy Davis,calvin90@example.com,calvin90,8/30/1971,Male,Port Jonathan,4/12/2024,4/12/2025,Monthly,Amex,Manual,Occasional,Clothing,Comedy,Smartphone,High,3.4,10
1542,Latasha Cochran,waynebrown@example.net,waynebrown,10/15/1957,Male,Angelafurt,1/17/2024,1/16/2025,Monthly,Amex,Manual,Regular,Clothing,Romance,Smart TV,Medium,3.1,4
1543,Katherine Perez,mtaylor@example.com,mtaylor,7/16/1948,Female,Amandashire,2/2/2024,2/1/2025,Monthly,Visa,Manual,Regular,Clothing,Drama,Smart TV,High,3.3,0
1544,Tony Chung,taylormark@example.net,taylormark,8/22/2001,Male,Lake Alicia,1/5/2024,1/4/2025,Annual,Mastercard,Manual,Regular,Clothing,Documentary,Smart TV,Low,3.8,0
1545,Andrew Norris,angelarobertson@example.org,angelarobertson,3/13/1967,Female,Logantown,4/1/2024,4/1/2025,Annual,Visa,Manual,Frequent,Electronics,Horror,Smartphone,Medium,4.5,8
1546,Charles Haney,jamescaldwell@example.org,jamescaldwell,2/19/1935,Male,West Johnathanview,1/1/2024,12/31/2024,Annual,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smart TV,Low,4.3,3
1547,Eric Miller,shelbylopez@example.com,shelbylopez,10/4/1939,Male,Robertton,3/30/2024,3/30/2025,Monthly,Amex,Manual,Occasional,Books,Action,Tablet,Medium,3,8
1548,Anthony Carr,thomas61@example.net,thomas61,10/17/1988,Male,Lake Lauraville,2/4/2024,2/3/2025,Annual,Amex,Auto-renew,Regular,Clothing,Horror,Smartphone,Low,3.6,1
1549,Cindy Garrett,erica32@example.net,erica32,6/5/1960,Female,Richardsonville,1/19/2024,1/18/2025,Monthly,Amex,Auto-renew,Frequent,Books,Sci-Fi,Tablet,Medium,3.4,5
1550,Brandon Myers,williamsrobert@example.net,williamsrobert,5/15/1941,Female,Briggsfurt,2/20/2024,2/19/2025,Monthly,Amex,Manual,Regular,Books,Horror,Smartphone,High,4,9
1551,Richard Gregory,vjackson@example.org,vjackson,11/24/1956,Male,Veronicamouth,2/18/2024,2/17/2025,Annual,Mastercard,Manual,Frequent,Electronics,Comedy,Smartphone,Medium,4.5,9
